latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.42182,75.94675,331.3,0.44,0.62,2026-06-20,722,N,nominal,2.0NRT,297.98,2.62,D
30.51771,76.18591,335.31,0.42,0.61,2026-06-20,722,N,nominal,2.0NRT,299.18,2.89,D
30.51663,76.18158,330.11,0.42,0.61,2026-06-20,722,N,nominal,2.0NRT,298.28,2.89,D
30.51258,76.1172,331.15,0.42,0.61,2026-06-20,722,N,nominal,2.0NRT,299.19,1.21,D
30.51553,76.1166,351.53,0.42,0.61,2026-06-20,722,N,nominal,2.0NRT,298.9,8.7,D
30.51442,76.11226,340.42,0.42,0.61,2026-06-20,722,N,nominal,2.0NRT,298.84,6.19,D
30.96606,77.90014,339.06,0.33,0.55,2026-06-20,722,N,nominal,2.0NRT,300.37,4.64,D
30.0407,73.9114,336.33,0.58,0.7,2026-06-20,722,N,nominal,2.0NRT,290.49,6.1,D
30.92593,77.34486,331.03,0.35,0.57,2026-06-20,722,N,nominal,2.0NRT,297.64,2.49,D
30.04111,73.91101,335.11,0.58,0.7,2026-06-20,722,N,nominal,2.0NRT,290.44,6.79,D
30.48227,75.32005,337.39,0.47,0.64,2026-06-20,722,N,nominal,2.0NRT,295.65,2.62,D
30.71974,76.1683,332.58,0.42,0.61,2026-06-20,722,N,nominal,2.0NRT,300.1,2.88,D
30.69382,75.90331,333.97,0.43,0.62,2026-06-20,722,N,nominal,2.0NRT,297.11,2.55,D
30.61773,75.41592,340.26,0.46,0.64,2026-06-20,722,N,nominal,2.0NRT,295.49,6.59,D
30.6165,75.41118,339.38,0.46,0.64,2026-06-20,722,N,nominal,2.0NRT,295.23,5.18,D
30.69374,75.5685,342.6,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,296.96,4.03,D
30.6933,75.56978,337.75,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,296.85,3.87,D
30.89921,76.25574,351.24,0.41,0.6,2026-06-20,722,N,nominal,2.0NRT,299.27,6.73,D
30.89617,76.22035,341.02,0.41,0.61,2026-06-20,722,N,nominal,2.0NRT,297.62,2.93,D
31.19759,77.07803,333.91,0.36,0.57,2026-06-20,722,N,nominal,2.0NRT,298.61,1.93,D
30.84692,75.473,343.88,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,297.25,7.15,D
30.85258,75.47105,367.0,0.45,0.63,2026-06-20,722,N,high,2.0NRT,296.13,7.15,D
30.90092,75.54014,345.43,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,294.93,7.97,D
30.9158,75.5976,339.29,0.44,0.63,2026-06-20,722,N,nominal,2.0NRT,292.14,2.6,D
30.9003,75.53814,355.05,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,295.52,7.43,D
29.96128,72.12102,335.94,0.73,0.76,2026-06-20,722,N,nominal,2.0NRT,290.75,4.07,D
30.93051,75.51276,331.36,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,296.01,2.27,D
30.92949,75.43752,332.8,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,294.89,2.43,D
30.86678,75.19593,341.18,0.47,0.64,2026-06-20,722,N,nominal,2.0NRT,295.8,2.82,D
30.93441,75.38488,332.98,0.46,0.63,2026-06-20,722,N,nominal,2.0NRT,295.71,4.71,D
30.93484,75.33858,335.24,0.46,0.63,2026-06-20,722,N,nominal,2.0NRT,295.68,2.72,D
31.01465,75.33784,367.0,0.46,0.63,2026-06-20,722,N,high,2.0NRT,297.37,21.44,D
31.0991,75.57056,350.78,0.44,0.62,2026-06-20,722,N,nominal,2.0NRT,297.57,5.87,D
30.75193,73.9354,332.99,0.55,0.68,2026-06-20,722,N,nominal,2.0NRT,292.04,1.94,D
30.75496,73.64718,334.33,0.57,0.69,2026-06-20,722,N,nominal,2.0NRT,292.99,2.96,D
30.76753,73.68584,334.45,0.57,0.69,2026-06-20,722,N,nominal,2.0NRT,289.42,4.21,D
31.23466,75.38168,334.54,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,296.28,3.02,D
31.21076,75.2422,367.0,0.46,0.63,2026-06-20,722,N,high,2.0NRT,293.18,13.09,D
31.22378,75.26852,337.58,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,293.7,3.79,D
31.47139,75.15615,367.0,0.46,0.63,2026-06-20,722,N,high,2.0NRT,296.23,14.43,D
30.98217,73.28742,333.71,0.59,0.7,2026-06-20,722,N,nominal,2.0NRT,293.81,3.02,D
30.94108,73.26775,330.07,0.6,0.7,2026-06-20,722,N,nominal,2.0NRT,294.91,2.41,D
31.47064,75.15889,349.16,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,295.14,6.65,D
31.4763,75.15691,347.6,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,294.95,8.58,D
31.46156,75.00652,331.96,0.46,0.64,2026-06-20,722,N,nominal,2.0NRT,292.44,4.27,D
31.52541,75.22659,338.66,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,292.51,7.46,D
31.53749,75.20206,349.74,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,291.96,6.36,D
31.53628,75.19739,336.39,0.45,0.63,2026-06-20,722,N,nominal,2.0NRT,291.94,6.36,D
31.62189,75.26553,330.04,0.44,0.63,2026-06-20,722,N,nominal,2.0NRT,288.98,1.9,D
31.85844,74.07595,333.72,0.51,0.66,2026-06-20,722,N,nominal,2.0NRT,296.56,5.38,D
31.85718,74.0718,331.58,0.51,0.66,2026-06-20,722,N,nominal,2.0NRT,296.38,4.12,D
32.03492,73.86347,330.67,0.52,0.67,2026-06-20,722,N,nominal,2.0NRT,298.77,1.84,D
32.29965,74.50056,336.85,0.47,0.64,2026-06-20,722,N,nominal,2.0NRT,299.97,2.93,D
32.93604,74.48606,333.7,0.46,0.63,2026-06-20,724,N,nominal,2.0NRT,297.3,2.22,D
32.93602,73.41301,331.41,0.52,0.67,2026-06-20,724,N,nominal,2.0NRT,296.06,2.67,D
33.36184,73.7984,349.4,0.49,0.65,2026-06-20,724,N,nominal,2.0NRT,298.11,7.42,D
8.69963,77.68845,333.29,0.4,0.6,2026-06-20,856,N,nominal,2.0NRT,299.41,3.53,D
8.70569,77.69147,343.68,0.4,0.6,2026-06-20,856,N,nominal,2.0NRT,299.74,3.53,D
8.7052,77.68774,342.18,0.4,0.6,2026-06-20,856,N,nominal,2.0NRT,299.95,3.53,D
13.09334,79.74101,348.32,0.63,0.72,2026-06-20,858,N,nominal,2.0NRT,281.22,14.35,D
17.2096,76.49579,337.88,0.43,0.62,2026-06-20,900,N,nominal,2.0NRT,299.77,1.77,D
17.21025,76.49736,334.93,0.43,0.62,2026-06-20,900,N,nominal,2.0NRT,299.05,1.92,D
18.48228,79.09621,331.73,0.66,0.73,2026-06-20,900,N,nominal,2.0NRT,292.55,5.52,D
18.66697,79.14042,331.54,0.67,0.73,2026-06-20,900,N,nominal,2.0NRT,291.54,6.96,D
18.54743,75.57191,332.32,0.39,0.59,2026-06-20,900,N,nominal,2.0NRT,295.36,2.89,D
18.96486,74.71198,336.42,0.35,0.56,2026-06-20,900,N,nominal,2.0NRT,299.69,4.54,D
20.56165,74.50451,336.31,0.35,0.57,2026-06-20,900,N,nominal,2.0NRT,301.3,7.31,D
20.54667,73.4447,331.12,0.6,0.53,2026-06-20,900,N,nominal,2.0NRT,298.7,4.39,D
21.10314,75.19004,335.0,0.4,0.6,2026-06-20,900,N,nominal,2.0NRT,297.35,2.45,D
20.97822,73.79499,341.72,0.32,0.55,2026-06-20,900,N,nominal,2.0NRT,299.98,3.32,D
21.10297,72.63561,343.79,0.54,0.51,2026-06-20,900,N,nominal,2.0NRT,300.38,10.91,D
21.10883,72.64556,338.46,0.54,0.51,2026-06-20,900,N,nominal,2.0NRT,300.67,12.76,D
21.35815,72.95741,341.32,0.57,0.52,2026-06-20,900,N,nominal,2.0NRT,299.47,3.41,D
21.16681,71.15494,337.5,0.44,0.46,2026-06-20,900,N,nominal,2.0NRT,298.91,2.77,D
21.1663,71.15066,332.51,0.44,0.46,2026-06-20,900,N,nominal,2.0NRT,299.3,2.77,D
21.19217,71.18753,334.79,0.44,0.46,2026-06-20,900,N,nominal,2.0NRT,298.33,1.55,D
21.55937,72.87506,344.83,0.57,0.52,2026-06-20,900,N,nominal,2.0NRT,302.02,8.8,D
21.74837,73.20616,330.99,0.6,0.53,2026-06-20,900,N,nominal,2.0NRT,298.41,6.57,D
21.82133,73.05105,343.02,0.59,0.53,2026-06-20,900,N,nominal,2.0NRT,300.05,5.35,D
21.81919,73.04939,343.84,0.59,0.53,2026-06-20,900,N,nominal,2.0NRT,300.16,5.68,D
22.25347,77.46227,331.44,0.57,0.69,2026-06-20,900,N,nominal,2.0NRT,295.48,3.51,D
21.59309,69.66223,335.76,0.54,0.42,2026-06-20,900,N,nominal,2.0NRT,300.01,4.69,D
21.59244,69.65696,336.59,0.54,0.42,2026-06-20,900,N,nominal,2.0NRT,300.68,4.69,D
22.1902,71.06735,334.71,0.44,0.46,2026-06-20,900,N,nominal,2.0NRT,300.55,7.98,D
22.72716,72.46778,340.3,0.55,0.51,2026-06-20,900,N,nominal,2.0NRT,298.37,9.75,D
22.74438,72.49331,333.43,0.55,0.51,2026-06-20,900,N,nominal,2.0NRT,296.39,3.66,D
22.74499,72.49586,333.53,0.55,0.51,2026-06-20,900,N,nominal,2.0NRT,296.28,3.57,D
23.13996,72.52643,335.19,0.56,0.52,2026-06-20,902,N,nominal,2.0NRT,295.78,2.85,D
23.57483,73.32092,330.12,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,295.47,1.26,D
23.48039,68.795,340.52,0.51,0.41,2026-06-20,902,N,nominal,2.0NRT,298.72,6.01,D
23.47932,68.79261,337.24,0.51,0.41,2026-06-20,902,N,nominal,2.0NRT,298.21,3.78,D
23.70991,68.93808,339.24,0.53,0.42,2026-06-20,902,N,nominal,2.0NRT,299.4,6.11,D
24.77053,68.08002,332.24,0.49,0.4,2026-06-20,902,N,low,2.0NRT,303.06,2.88,D
26.35809,79.17989,339.46,0.79,0.78,2026-06-20,902,N,nominal,2.0NRT,287.48,6.32,D
27.32265,68.12566,336.99,0.52,0.42,2026-06-20,902,N,low,2.0NRT,309.63,7.02,D
27.65496,68.08545,341.94,0.53,0.42,2026-06-20,902,N,low,2.0NRT,312.27,3.33,D
27.68624,68.31326,342.25,0.54,0.42,2026-06-20,902,N,nominal,2.0NRT,311.83,12.53,D
27.69868,68.35084,341.22,0.54,0.42,2026-06-20,902,N,low,2.0NRT,312.99,10.8,D
27.75049,68.28484,342.61,0.54,0.42,2026-06-20,902,N,low,2.0NRT,314.09,10.71,D
27.85332,68.75257,346.71,0.38,0.43,2026-06-20,902,N,nominal,2.0NRT,307.9,9.91,D
27.89469,69.07553,333.58,0.4,0.44,2026-06-20,902,N,low,2.0NRT,305.68,3.21,D
27.89924,69.07905,344.69,0.4,0.44,2026-06-20,902,N,nominal,2.0NRT,305.85,3.1,D
27.90334,69.07848,334.91,0.4,0.44,2026-06-20,902,N,nominal,2.0NRT,303.65,3.1,D
27.87132,68.80187,346.98,0.39,0.44,2026-06-20,902,N,nominal,2.0NRT,308.65,7.95,D
27.9789,69.02229,342.38,0.4,0.44,2026-06-20,902,N,nominal,2.0NRT,305.72,7.31,D
27.91937,68.1991,337.77,0.54,0.42,2026-06-20,902,N,low,2.0NRT,309.77,7.74,D
28.03515,68.93664,342.08,0.39,0.44,2026-06-20,902,N,nominal,2.0NRT,306.08,6.96,D
28.0469,68.89412,337.97,0.39,0.44,2026-06-20,902,N,nominal,2.0NRT,305.3,3.06,D
28.04284,68.85811,345.78,0.39,0.44,2026-06-20,902,N,nominal,2.0NRT,308.31,9.53,D
28.04689,68.85754,341.52,0.39,0.44,2026-06-20,902,N,nominal,2.0NRT,307.41,7.81,D
28.04388,68.38879,341.51,0.55,0.43,2026-06-20,902,N,low,2.0NRT,313.25,11.49,D
28.04759,68.21213,343.48,0.54,0.42,2026-06-20,902,N,nominal,2.0NRT,313.16,12.41,D
28.06776,68.14751,337.73,0.54,0.42,2026-06-20,902,N,low,2.0NRT,310.75,6.06,D
28.26208,68.79578,340.06,0.39,0.44,2026-06-20,902,N,nominal,2.0NRT,307.97,5.31,D
28.37867,69.42259,337.29,0.42,0.45,2026-06-20,902,N,nominal,2.0NRT,301.5,5.95,D
28.23612,68.19337,337.27,0.54,0.42,2026-06-20,902,N,low,2.0NRT,311.09,6.27,D
28.23614,68.19655,338.17,0.54,0.42,2026-06-20,902,N,low,2.0NRT,311.82,6.44,D
28.37859,69.42322,339.19,0.42,0.45,2026-06-20,902,N,nominal,2.0NRT,301.88,7.55,D
28.48797,68.10942,341.16,0.54,0.42,2026-06-20,902,N,low,2.0NRT,316.03,11.37,D
28.49901,68.1701,335.42,0.54,0.42,2026-06-20,902,N,nominal,2.0NRT,306.83,3.12,D
29.54948,77.01392,331.3,0.62,0.71,2026-06-20,902,N,nominal,2.0NRT,292.87,3.84,D
29.00791,68.88505,341.53,0.4,0.44,2026-06-20,902,N,low,2.0NRT,312.41,1.41,D
29.38442,72.0015,343.24,0.62,0.54,2026-06-20,902,N,nominal,2.0NRT,303.03,11.44,D
29.38447,72.00173,344.36,0.62,0.54,2026-06-20,902,N,nominal,2.0NRT,303.02,9.67,D
29.61864,72.27997,353.13,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,299.65,5.12,D
29.61905,72.22194,337.4,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,298.89,2.03,D
29.63607,72.36775,338.67,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,300.03,2.9,D
29.62523,72.2349,352.21,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,299.34,4.76,D
29.64613,72.23948,334.76,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,298.2,2.25,D
29.69018,71.92634,337.88,0.62,0.54,2026-06-20,902,N,nominal,2.0NRT,297.03,5.5,D
29.63861,71.6103,337.68,0.59,0.53,2026-06-20,902,N,nominal,2.0NRT,298.3,2.94,D
29.68976,71.92396,342.23,0.62,0.54,2026-06-20,902,N,nominal,2.0NRT,297.35,5.69,D
29.72254,72.19865,367.0,0.32,0.55,2026-06-20,902,N,high,2.0NRT,298.63,4.98,D
29.72403,72.1544,330.15,0.32,0.54,2026-06-20,902,N,nominal,2.0NRT,298.49,1.19,D
29.77194,72.23775,343.09,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,299.01,3.83,D
29.77646,72.23045,342.88,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,298.78,2.02,D
29.77617,72.22706,330.83,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,297.53,2.02,D
29.78126,72.22652,338.9,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,297.18,3.05,D
29.76335,71.84445,333.9,0.61,0.53,2026-06-20,902,N,nominal,2.0NRT,299.76,4.63,D
29.88313,72.8244,333.21,0.35,0.57,2026-06-20,902,N,nominal,2.0NRT,294.61,1.95,D
29.8399,72.27638,331.13,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,298.4,1.32,D
29.83575,72.22527,340.0,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,299.59,3.47,D
29.83547,72.22188,349.21,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,298.6,3.47,D
29.86685,72.54796,332.65,0.34,0.56,2026-06-20,902,N,nominal,2.0NRT,296.41,1.53,D
30.14128,76.65975,332.25,0.6,0.7,2026-06-20,902,N,nominal,2.0NRT,297.75,4.5,D
29.88105,72.46449,331.23,0.33,0.56,2026-06-20,902,N,nominal,2.0NRT,297.13,1.8,D
29.88077,72.46098,330.92,0.33,0.56,2026-06-20,902,N,nominal,2.0NRT,297.6,1.8,D
29.87282,72.30062,330.03,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.97,1.95,D
29.89599,72.51991,346.81,0.34,0.56,2026-06-20,902,N,nominal,2.0NRT,297.19,3.25,D
29.90682,72.3983,345.4,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.66,4.15,D
29.90653,72.39481,349.54,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.18,4.15,D
29.93444,72.3569,334.56,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,296.99,2.79,D
29.93608,72.35517,342.23,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.09,2.72,D
29.90183,71.75036,336.99,0.6,0.53,2026-06-20,902,N,nominal,2.0NRT,296.28,11.51,D
29.90129,71.744,343.42,0.6,0.53,2026-06-20,902,N,nominal,2.0NRT,297.62,11.51,D
29.97408,72.31284,331.75,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,300.06,1.76,D
30.03472,72.94047,332.83,0.36,0.57,2026-06-20,902,N,nominal,2.0NRT,293.9,1.63,D
29.98775,72.35331,335.93,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.61,1.57,D
29.99778,72.41214,367.0,0.33,0.55,2026-06-20,902,N,high,2.0NRT,298.9,5.48,D
29.99289,72.35278,335.78,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,298.01,3.67,D
29.97919,72.188,337.04,0.32,0.55,2026-06-20,902,N,nominal,2.0NRT,297.48,2.51,D
30.08135,73.40892,340.73,0.38,0.59,2026-06-20,902,N,nominal,2.0NRT,295.3,2.47,D
30.00294,72.41161,347.96,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.65,5.48,D
29.9989,72.36269,335.23,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.93,2.17,D
29.99861,72.35921,331.35,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.85,2.48,D
30.07471,73.24834,346.8,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.95,4.52,D
29.95407,71.49825,345.6,0.58,0.52,2026-06-20,902,N,nominal,2.0NRT,295.11,9.82,D
29.95183,71.49666,348.82,0.59,0.52,2026-06-20,902,N,nominal,2.0NRT,296.71,9.18,D
30.15439,73.05157,341.55,0.36,0.58,2026-06-20,902,N,nominal,2.0NRT,296.75,2.79,D
30.0907,72.25433,331.63,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.55,3.08,D
30.09581,72.2538,353.05,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,298.18,3.08,D
30.20006,73.22042,336.98,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.46,4.28,D
30.20119,73.21944,345.71,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.86,3.57,D
30.13023,72.26927,331.33,0.33,0.55,2026-06-20,902,N,nominal,2.0NRT,297.88,1.73,D
30.21172,72.99075,331.23,0.36,0.58,2026-06-20,902,N,nominal,2.0NRT,295.61,1.36,D
30.18695,72.4613,332.66,0.34,0.56,2026-06-20,902,N,nominal,2.0NRT,298.92,1.63,D
30.23617,72.95753,330.32,0.36,0.57,2026-06-20,902,N,nominal,2.0NRT,296.78,1.31,D
30.24657,72.95268,331.79,0.36,0.57,2026-06-20,902,N,nominal,2.0NRT,296.55,1.98,D
30.29259,73.1989,337.69,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.17,7.06,D
30.29229,73.19494,354.07,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,296.11,6.08,D
30.27886,72.88454,330.71,0.36,0.57,2026-06-20,902,N,nominal,2.0NRT,295.52,1.52,D
30.29285,72.92522,346.89,0.36,0.57,2026-06-20,902,N,nominal,2.0NRT,296.17,3.78,D
30.3188,73.18452,335.51,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.84,2.7,D
30.31849,73.18057,333.05,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.49,2.7,D
30.29095,72.92503,347.11,0.36,0.57,2026-06-20,902,N,nominal,2.0NRT,296.01,3.88,D
30.31516,73.18472,331.41,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.5,2.19,D
30.31488,73.18076,337.79,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,296.1,2.19,D
30.30574,72.62653,333.22,0.34,0.56,2026-06-20,902,N,nominal,2.0NRT,294.96,2.64,D
30.38588,73.32719,331.85,0.38,0.59,2026-06-20,902,N,nominal,2.0NRT,294.25,1.62,D
30.3788,73.08763,330.41,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.51,1.63,D
30.42349,73.24276,335.47,0.38,0.58,2026-06-20,902,N,nominal,2.0NRT,295.01,2.6,D
30.45613,73.59916,334.17,0.4,0.6,2026-06-20,902,N,nominal,2.0NRT,293.36,3.01,D
30.43764,73.35513,337.36,0.38,0.59,2026-06-20,902,N,nominal,2.0NRT,294.41,4.43,D
30.41873,73.11152,333.87,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.34,1.27,D
30.42001,73.1841,332.3,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,294.89,1.33,D
30.45431,73.59677,331.92,0.4,0.6,2026-06-20,902,N,nominal,2.0NRT,292.37,4.93,D
30.4374,73.35241,342.28,0.38,0.59,2026-06-20,902,N,nominal,2.0NRT,294.86,2.82,D
30.42034,73.11243,332.86,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,295.27,1.8,D
30.47621,73.75345,333.7,0.4,0.6,2026-06-20,902,N,nominal,2.0NRT,294.87,1.54,D
30.45337,73.11726,345.8,0.37,0.58,2026-06-20,902,N,nominal,2.0NRT,294.23,3.38,D
30.65502,76.14873,339.23,0.56,0.69,2026-06-20,902,N,nominal,2.0NRT,295.91,5.16,D
30.49198,73.49653,331.39,0.39,0.59,2026-06-20,902,N,nominal,2.0NRT,295.29,2.13,D
30.48599,73.26244,346.31,0.38,0.59,2026-06-20,902,N,nominal,2.0NRT,295.37,5.77,D
30.39012,72.04461,330.25,0.32,0.54,2026-06-20,902,N,nominal,2.0NRT,292.33,0.45,D
30.54778,73.96761,331.67,0.42,0.61,2026-06-20,902,N,nominal,2.0NRT,298.06,1.55,D
30.57561,73.87632,332.12,0.41,0.61,2026-06-20,905,N,nominal,2.0NRT,297.5,2.04,D
30.54507,73.3879,346.38,0.38,0.59,2026-06-20,905,N,nominal,2.0NRT,294.37,5.08,D
30.57826,73.87678,336.5,0.41,0.61,2026-06-20,905,N,nominal,2.0NRT,297.8,2.19,D
30.54522,73.38799,347.89,0.39,0.59,2026-06-20,905,N,nominal,2.0NRT,294.69,6.77,D
30.57831,73.54375,367.0,0.39,0.6,2026-06-20,905,N,high,2.0NRT,297.79,13.79,D
30.59945,73.85283,334.24,0.41,0.61,2026-06-20,905,N,nominal,2.0NRT,297.6,3.29,D
30.57802,73.53955,335.3,0.39,0.6,2026-06-20,905,N,nominal,2.0NRT,294.59,5.45,D
30.58387,73.54326,338.08,0.39,0.6,2026-06-20,905,N,nominal,2.0NRT,293.32,13.79,D
30.58358,73.53905,330.05,0.39,0.6,2026-06-20,905,N,nominal,2.0NRT,293.0,5.45,D
30.59222,73.42516,330.48,0.39,0.59,2026-06-20,905,N,nominal,2.0NRT,296.01,2.11,D
30.73311,75.4288,335.39,0.51,0.66,2026-06-20,905,N,nominal,2.0NRT,294.77,5.57,D
30.66214,74.0174,333.13,0.42,0.61,2026-06-20,905,N,nominal,2.0NRT,295.46,2.08,D
30.58763,72.99405,347.24,0.36,0.58,2026-06-20,905,N,nominal,2.0NRT,292.72,6.35,D
30.53098,72.1561,334.05,0.32,0.55,2026-06-20,905,N,nominal,2.0NRT,295.24,3.05,D
30.53069,72.15266,334.18,0.32,0.55,2026-06-20,905,N,nominal,2.0NRT,295.29,2.73,D
30.69175,73.83627,330.22,0.41,0.61,2026-06-20,905,N,nominal,2.0NRT,295.29,2.05,D
30.70357,73.92866,344.77,0.42,0.61,2026-06-20,905,N,nominal,2.0NRT,297.71,3.34,D
30.71885,73.90051,334.91,0.41,0.61,2026-06-20,905,N,nominal,2.0NRT,296.28,1.58,D
30.5792,71.89824,339.96,0.63,0.54,2026-06-20,905,N,nominal,2.0NRT,294.88,4.89,D
30.58424,71.89772,338.69,0.63,0.54,2026-06-20,905,N,nominal,2.0NRT,294.61,4.89,D
30.7579,73.72527,342.23,0.41,0.6,2026-06-20,905,N,nominal,2.0NRT,296.37,4.9,D
30.72843,73.24764,330.93,0.38,0.59,2026-06-20,905,N,nominal,2.0NRT,295.43,2.11,D
30.72353,73.11104,347.98,0.37,0.58,2026-06-20,905,N,nominal,2.0NRT,293.18,5.49,D
30.81599,74.22604,335.76,0.43,0.62,2026-06-20,905,N,nominal,2.0NRT,295.29,5.45,D
30.75566,73.72612,337.36,0.41,0.6,2026-06-20,905,N,nominal,2.0NRT,296.16,2.8,D
30.76129,73.72563,332.19,0.41,0.6,2026-06-20,905,N,nominal,2.0NRT,295.59,2.8,D
30.72927,73.24765,330.97,0.38,0.59,2026-06-20,905,N,nominal,2.0NRT,295.87,2.17,D
30.72524,73.11079,348.84,0.37,0.58,2026-06-20,905,N,nominal,2.0NRT,293.28,5.14,D
30.81597,74.22256,337.86,0.43,0.62,2026-06-20,905,N,nominal,2.0NRT,295.62,4.06,D
30.90861,75.62432,345.78,0.53,0.67,2026-06-20,905,N,nominal,2.0NRT,294.71,5.78,D
30.91009,75.53352,336.63,0.52,0.67,2026-06-20,905,N,nominal,2.0NRT,295.63,4.66,D
30.90971,75.41075,367.0,0.51,0.66,2026-06-20,905,N,high,2.0NRT,297.01,17.38,D
30.9094,75.40524,334.01,0.51,0.66,2026-06-20,905,N,nominal,2.0NRT,294.95,10.21,D
30.83488,73.48717,335.66,0.39,0.6,2026-06-20,905,N,nominal,2.0NRT,297.11,1.76,D
30.87112,73.91988,346.95,0.42,0.61,2026-06-20,905,N,nominal,2.0NRT,293.6,6.09,D
30.87286,73.92244,341.42,0.42,0.61,2026-06-20,905,N,nominal,2.0NRT,294.26,5.02,D
30.88084,73.8679,331.36,0.41,0.61,2026-06-20,905,N,nominal,2.0NRT,296.79,2.21,D
31.05373,75.93028,331.05,0.55,0.68,2026-06-20,905,N,nominal,2.0NRT,294.92,2.44,D
30.92185,73.6312,344.23,0.4,0.6,2026-06-20,905,N,nominal,2.0NRT,296.15,3.74,D
30.96232,74.14838,333.76,0.43,0.62,2026-06-20,905,N,nominal,2.0NRT,293.24,5.0,D
31.12438,75.29415,343.32,0.51,0.66,2026-06-20,905,N,nominal,2.0NRT,296.56,4.83,D
31.13642,75.28783,341.32,0.51,0.66,2026-06-20,905,N,nominal,2.0NRT,296.53,5.02,D
31.14166,75.27105,334.07,0.5,0.66,2026-06-20,905,N,nominal,2.0NRT,297.48,5.61,D
31.14136,75.26562,332.39,0.5,0.66,2026-06-20,905,N,nominal,2.0NRT,296.57,3.74,D
31.23414,75.39934,340.39,0.51,0.66,2026-06-20,905,N,nominal,2.0NRT,296.56,6.67,D
31.29469,75.36753,333.49,0.51,0.66,2026-06-20,905,N,nominal,2.0NRT,294.91,2.88,D
31.35546,75.84495,334.18,0.55,0.68,2026-06-20,905,N,nominal,2.0NRT,297.02,4.32,D
31.34672,75.09881,330.45,0.49,0.65,2026-06-20,905,N,nominal,2.0NRT,296.45,3.48,D
31.35252,75.09303,345.27,0.49,0.65,2026-06-20,905,N,nominal,2.0NRT,295.74,5.47,D
31.46818,75.18932,337.96,0.5,0.66,2026-06-20,905,N,nominal,2.0NRT,294.72,7.16,D
31.46766,75.1897,338.71,0.5,0.66,2026-06-20,905,N,nominal,2.0NRT,295.12,8.52,D
31.60788,75.0566,353.08,0.49,0.65,2026-06-20,905,N,nominal,2.0NRT,294.61,12.59,D
31.6076,75.05125,340.24,0.49,0.65,2026-06-20,905,N,nominal,2.0NRT,294.32,8.25,D
31.85607,74.57695,331.72,0.47,0.64,2026-06-20,905,N,nominal,2.0NRT,298.4,1.09,D
